ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Family_Size,Total_Spending,Activity_Ratio,Segment
8314,1982,Undergraduate,Partner,79908.0,0,0,2013-05-04,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,43,1,1772,2.499998750000625,2
8420,1970,Undergraduate,Partner,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,55,1,64,0.399999920000016,1
3174,1959,Undergraduate,Partner,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,66,2,1957,0.8333331944444675,2
7685,1978,Undergraduate,Partner,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47,2,78,0.399999920000016,1
3179,1980,Undergraduate,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,45,1,1572,2.99999850000075,2
9780,1971,Postgraduate,Partner,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,54,2,795,1.999999500000125,2
10681,1970,Undergraduate,Partner,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,55,2,889,1.4999996250000938,1
10232,1963,Postgraduate,Single,48799.0,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,62,2,331,0.9999996666667778,1
4184,1950,Postgraduate,Partner,52157.0,0,1,2014-07-06,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,75,2,265,0.7499998125000469,1
9120,1962,Undergraduate,Single,66565.0,0,1,2012-05-12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,63,2,1065,0.4999999375000079,2
891,1951,Postgraduate,Partner,29298.0,1,1,2013-07-09,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,74,3,11,0.199999960000008,0
10381,1979,Undergraduate,Single,47691.0,0,1,2013-05-07,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,2,21,0.16666663888889352,1
3525,1970,Undergraduate,Partner,38200.0,1,1,2012-07-12,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,3,17,0.1428571224489825,1
6818,1974,Undergraduate,Partner,44989.0,0,1,2012-12-09,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,51,2,369,0.8333331944444675,1
3526,1968,Postgraduate,Partner,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,57,3,38,0.1428571224489825,0
8181,1978,Undergraduate,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,47,2,177,0.4999999375000079,1
1029,1970,Postgraduate,Partner,64413.0,0,1,2013-01-08,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,55,2,279,0.99999980000004,1
7369,1981,Postgraduate,Partner,36959.0,1,0,2013-02-10,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,2,62,0.24999996875000394,0
2574,1977,Postgraduate,Partner,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,48,2,1230,1.199999760000048,2
8159,1968,Undergraduate,Partner,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,57,3,182,0.57142848979593,1
1160,1970,Undergraduate,Partner,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,55,3,49,0.3749999531250059,0
10242,1966,Postgraduate,Partner,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,59,3,75,0.399999920000016,1
5253,1956,Postgraduate,Partner,54603.0,1,1,2013-09-07,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,69,3,227,0.57142848979593,0
5966,1974,Postgraduate,Partner,45207.0,1,1,2012-10-11,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,51,3,215,0.49999991666668053,0
5314,1951,Undergraduate,Partner,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,74,2,444,0.8749998906250137,0
5081,1967,Undergraduate,Partner,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,58,3,47,0.12499998437500197,0
5123,1951,Postgraduate,Partner,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,74,1,143,0.285714244897965,0
5756,1983,Undergraduate,Partner,39453.0,1,0,2014-03-04,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,2,55,0.33333327777778704,0
8036,1971,Undergraduate,Partner,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,54,3,63,0.49999987500003124,1
9058,1955,Undergraduate,Single,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,70,1,1867,1.6666661111112961,2
5057,1961,Postgraduate,Partner,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,64,2,611,1.9999990000005,0
254,1955,Undergraduate,Partner,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,70,2,473,0.9999998571428775,1
4179,1959,Undergraduate,Partner,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,66,1,55,0.24999993750001562,0
3710,1984,Postgraduate,Single,39684.0,1,0,2012-12-10,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,41,2,81,0.285714244897965,1
7627,1975,Postgraduate,Partner,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,50,1,2086,2.499998750000625,2
4501,1965,Postgraduate,Single,69882.0,0,0,2013-10-11,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,60,1,1478,2.9999970000030003,2
6424,1977,Undergraduate,Partner,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,48,2,49,0.24999993750001562,1
3075,1972,Postgraduate,Partner,59973.0,0,0,2013-11-09,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,53,1,382,2.9999970000030003,2
4992,1975,Postgraduate,Partner,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,50,2,69,0.4285713673469475,1
5252,1969,Undergraduate,Single,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2,67,0.285714244897965,0
7444,1969,Postgraduate,Partner,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,56,3,30,0.12499998437500197,1
6919,1978,Undergraduate,Partner,26224.0,1,0,2013-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,47,2,63,0.33333327777778704,1
3537,1981,Undergraduate,Partner,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,44,2,79,0.3749999531250059,0
10277,1961,Undergraduate,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,64,2,42,0.1428571224489825,1
2453,1960,Undergraduate,Partner,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,65,2,819,0.99999980000004,0
7972,1955,Undergraduate,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,70,1,1151,2.9999970000030003,2
895,1948,Postgraduate,Partner,61467.0,0,2,2012-09-12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,77,3,594,0.99999980000004,0
1177,1966,Postgraduate,Partner,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,59,3,129,0.4285713673469475,0
7141,1986,Postgraduate,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,39,2,213,0.499999950000005,1
7232,1973,Undergraduate,Single,42429.0,0,1,2014-11-02,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,52,2,67,0.199999960000008,0
8477,1956,Undergraduate,Single,26150.0,2,1,2013-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,4,28,0.1428571224489825,0
2457,1975,Basic,Partner,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2,45,0.1428571224489825,1
988,1965,Undergraduate,Partner,81168.0,0,0,2014-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,60,1,1193,1.9999993333335555,2
7930,1969,Postgraduate,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,56,1,268,0.49999991666668053,0
4587,1944,Postgraduate,Single,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,81,1,266,0.9999996666667778,0
6682,1973,Basic,Partner,18978.0,1,0,2012-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2,37,0.12499998437500197,1
6222,1967,Undergraduate,Partner,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,58,4,37,0.285714244897965,1
10299,1969,Postgraduate,Single,48240.0,0,0,2012-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,56,1,882,1.199999760000048,2
3083,1974,Undergraduate,Partner,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,51,3,373,0.857142734693895,0
8953,1965,Postgraduate,Single,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,4,35,0.12499998437500197,0
8650,1978,Undergraduate,Single,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,47,3,42,0.24999993750001562,1
10862,1960,Postgraduate,Partner,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,65,2,326,0.499999750000125,1
2782,1961,Postgraduate,Partner,54456.0,0,1,2013-11-07,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,2,404,0.9999998333333611,1
6941,1971,Undergraduate,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,54,1,95,0.285714244897965,0
10972,1949,Undergraduate,Single,72298.0,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,76,1,939,3.9999960000040002,2
10708,1978,Undergraduate,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,2,33,0.1428571224489825,0
6583,1955,Undergraduate,Partner,72635.0,0,0,2013-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,70,1,981,1.9999993333335555,2
3641,1976,Undergraduate,Partner,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,2,36,0.33333327777778704,0
10156,1975,Undergraduate,Single,84196.0,0,1,2013-03-06,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,50,2,1237,2.666665777778074,2
4299,1960,Undergraduate,Partner,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,65,2,1825,1.5714283469388075,2
3469,1977,Postgraduate,Single,34487.0,1,1,2012-06-09,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,48,3,103,0.33333329629630043,0
5063,1977,Undergraduate,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,48,2,191,0.44444439506173394,0
10727,1970,Postgraduate,Partner,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,55,2,1586,0.8749998906250137,2
9624,1958,Postgraduate,Partner,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,67,1,963,2.9999970000030003,2
5156,1970,Undergraduate,Partner,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,55,2,889,1.4999996250000938,1
4376,1960,Undergraduate,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,65,1,93,0.285714244897965,1
8923,1973,Undergraduate,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,52,1,1587,1.9999993333335555,2
8461,1962,Undergraduate,Single,46102.0,2,1,2014-10-03,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,63,4,16,0.1428571224489825,1
6945,1952,Undergraduate,Single,84574.0,0,0,2013-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,73,1,1375,1.799999640000072,2
944,1962,Undergraduate,Partner,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,63,2,393,0.9999997500000625,1
1907,1950,Postgraduate,Single,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,75,2,1477,1.14285697959186,2
701,1971,Undergraduate,Partner,73691.0,0,1,2013-06-11,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,54,2,1179,2.99999850000075,2
3856,1960,Undergraduate,Partner,63381.0,0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,65,2,1005,1.9999990000005,2
4149,1948,Postgraduate,Partner,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,77,1,1348,2.499998750000625,2
2131,1959,Postgraduate,Single,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,66,2,1307,1.4999997500000417,2
2942,1964,Undergraduate,Single,45906.0,0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,61,2,486,0.99999980000004,1
1173,1947,Postgraduate,Partner,77632.0,0,0,2013-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,78,1,2252,1.9999990000005,2
4381,1971,Postgraduate,Partner,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,54,3,235,0.49999991666668053,0
3376,1970,Postgraduate,Single,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,55,2,235,0.7499998125000469,1
4679,1977,Postgraduate,Partner,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,48,2,1092,1.7499995625001092,2
10928,1958,Undergraduate,Partner,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,67,2,599,1.399999720000056,1
6728,1985,Undergraduate,Partner,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,40,2,48,0.11111109876543349,1
6661,1974,Undergraduate,Partner,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,2,1174,1.4999997500000417,2
4725,1950,Postgraduate,Partner,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,75,2,67,0.499999750000125,0
3277,1955,Undergraduate,Single,49431.0,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70,2,365,0.8749998906250137,1
2564,1953,Undergraduate,Partner,61278.0,0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,72,2,165,0.49999991666668053,0
946,1958,Undergraduate,Partner,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,1,210,0.49999991666668053,0
3867,1947,Postgraduate,Partner,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,2,1095,2.2499994375001404,2
6940,1966,Postgraduate,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59,4,223,0.49999991666668053,0
55,1963,Undergraduate,Partner,56253.0,0,1,2012-07-12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62,2,597,1.1666664722222546,0
7093,1985,Undergraduate,Partner,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40,2,22,0.0,0
5084,1975,Undergraduate,Single,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,2,1064,1.4999996250000938,2
1777,1980,Basic,Partner,25965.0,0,0,2012-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,1,74,0.24999996875000394,1
8162,1956,Postgraduate,Partner,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69,1,26,0.16666663888889352,0
10826,1959,Undergraduate,Partner,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,1,60,0.12499998437500197,0
8754,1974,Postgraduate,Partner,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,2,20,0.1428571224489825,1
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,2,59,0.33333327777778704,1
11007,1968,Postgraduate,Partner,29187.0,1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,2,34,0.12499998437500197,1
7426,1971,Undergraduate,Partner,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,3,198,0.9999996666667778,0
9153,1964,Postgraduate,Partner,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61,2,1048,1.399999720000056,2
10379,1962,Postgraduate,Single,59247.0,0,2,2013-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,3,574,0.8333331944444675,0
9204,1970,Undergraduate,Single,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,2,1029,1.333332888889037,2
3197,1980,Undergraduate,Partner,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45,2,670,1.4999996250000938,2
2920,1975,Postgraduate,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,2,990,0.24999996875000394,2
6961,1974,Undergraduate,Partner,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,3,11,0.12499998437500197,1
4673,1963,Postgraduate,Partner,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62,2,1241,1.99999960000008,2
9937,1979,Undergraduate,Single,70337.0,0,0,2014-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,1,576,1.9999980000020001,2
8779,1985,Undergraduate,Partner,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40,2,172,0.44444439506173394,1
9596,1980,Postgraduate,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45,1,664,1.499999250000375,2
2891,1963,Undergraduate,Single,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62,2,928,1.3333331111111482,2
4910,1967,Undergraduate,Single,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58,1,2074,1.5714283469388075,2
75,1982,Undergraduate,Partner,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43,1,467,0.9999998750000157,1
10120,1955,Undergraduate,Partner,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70,2,257,0.599999880000024,0
6327,1967,Undergraduate,Partner,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58,1,1146,1.9999980000020001,2
10142,1976,Postgraduate,Single,66476.0,0,1,2013-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,49,2,689,1.249999687500078,0
9826,1972,Postgraduate,Single,86857.0,0,0,2012-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,53,1,2114,2.499998750000625,2
10767,1989,Postgraduate,Partner,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,36,1,1346,2.9999970000030003,2
7279,1969,Postgraduate,Partner,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,1,1044,1.9999990000005,2
7230,1960,Postgraduate,Single,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,65,2,493,0.6666665555555741,0
143,1970,Undergraduate,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,55,1,957,2.499998750000625,2
450,1958,Postgraduate,Partner,42315.0,0,1,2013-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,67,2,270,0.33333322222225925,0
9316,1952,Basic,Partner,13084.0,0,0,2013-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,73,1,29,0.16666663888889352,1
6379,1949,Postgraduate,Single,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,76,3,121,0.285714244897965,1
9239,1961,Postgraduate,Partner,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,3,126,0.6666664444445185,0
8315,1995,Undergraduate,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,30,1,23,0.16666663888889352,0
2868,1949,Postgraduate,Single,26518.0,1,1,2013-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,76,3,57,0.24999996875000394,1
10888,1961,Undergraduate,Single,45938.0,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,64,1,636,1.3333331111111482,2
1277,1960,Undergraduate,Partner,78468.0,0,0,2014-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,65,1,1004,2.499999375000156,2
9977,1973,Undergraduate,Single,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,52,2,734,2.2499994375001404,2
10196,1978,Undergraduate,Partner,71427.0,2,0,2014-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,47,3,614,1.999999500000125,1
6384,1978,Undergraduate,Single,71022.0,0,1,2014-11-02,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,47,2,1453,0.6249999218750099,2
8029,1988,Postgraduate,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,37,1,1621,2.9999970000030003,2
968,1968,Postgraduate,Single,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,57,2,187,0.57142848979593,1
6988,1986,Undergraduate,Partner,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,39,2,1443,1.999999500000125,2
4472,1970,Postgraduate,Single,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,55,2,57,0.499999750000125,1
6991,1951,Undergraduate,Single,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,74,2,637,1.1249998593750177,0
3336,1948,Postgraduate,Partner,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,77,2,948,0.285714244897965,2
4301,1971,Postgraduate,Partner,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,54,2,59,0.1428571224489825,1
1940,1986,Undergraduate,Partner,25252.0,1,0,2013-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,39,2,18,0.12499998437500197,1
1272,1965,Postgraduate,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,60,2,903,1.399999720000056,2
